# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	1999622	2000326	-	WP_075792439.1	WP_075792439.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		BVG12_RS11110	705	234	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2000339	2001040	-							BVG12_RS11115	702		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2000339	2001040	-	WP_075792440.1	WP_075792440.1		hypothetical protein			BVG12_RS11115	702	233	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2001042	2001599	-							BVG12_RS11120	558		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2001042	2001599	-	WP_075792441.1	WP_075792441.1		NUDIX hydrolase			BVG12_RS11120	558	185	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2001694	2003997	-							BVG12_RS34825	2304		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2001694	2003997	-	WP_075792442.1	WP_075792442.1		hypothetical protein			BVG12_RS34825	2304	767	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2004084	2004404	-							BVG12_RS11130	321		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2004084	2004404	-	WP_075792443.1	WP_075792443.1		DUF2818 family protein			BVG12_RS11130	321	106	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2004411	2005937	-					nuoN		BVG12_RS11135	1527		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2004411	2005937	-	WP_075792444.1	WP_075792444.1		NADH-quinone oxidoreductase subunit NuoN	nuoN		BVG12_RS11135	1527	508	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2005961	2007487	-							BVG12_RS11140	1527		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2005961	2007487	-	WP_075792445.1	WP_075792445.1		NADH-quinone oxidoreductase subunit M			BVG12_RS11140	1527	508	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2007504	2009624	-					nuoL		BVG12_RS11145	2121		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2007504	2009624	-	WP_075792446.1	WP_075792446.1		NADH-quinone oxidoreductase subunit L	nuoL		BVG12_RS11145	2121	706	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2009678	2009986	-					nuoK		BVG12_RS11150	309		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2009678	2009986	-	WP_029757428.1	WP_029757428.1		NADH-quinone oxidoreductase subunit NuoK	nuoK		BVG12_RS11150	309	102	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2009983	2010675	-							BVG12_RS11155	693		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2009983	2010675	-	WP_075792447.1	WP_075792447.1		NADH-quinone oxidoreductase subunit J			BVG12_RS11155	693	230	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2010702	2011190	-					nuoI		BVG12_RS11160	489		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2010702	2011190	-	WP_075792448.1	WP_075792448.1		NADH-quinone oxidoreductase subunit NuoI	nuoI		BVG12_RS11160	489	162	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2011204	2012289	-					nuoH		BVG12_RS11165	1086		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2011204	2012289	-	WP_075792449.1	WP_075792449.1		NADH-quinone oxidoreductase subunit NuoH	nuoH		BVG12_RS11165	1086	361	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2012310	2014640	-					nuoG		BVG12_RS11170	2331		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2012310	2014640	-	WP_075792450.1	WP_075792450.1		NADH-quinone oxidoreductase subunit NuoG	nuoG		BVG12_RS11170	2331	776	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2014662	2015957	-					nuoF		BVG12_RS11175	1296		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2014662	2015957	-	WP_075792451.1	WP_075792451.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		BVG12_RS11175	1296	431	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2015954	2016430	-					nuoE		BVG12_RS11180	477		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2015954	2016430	-	WP_075792452.1	WP_075792452.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		BVG12_RS11180	477	158	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2016448	2017701	-							BVG12_RS11185	1254		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2016448	2017701	-	WP_075792453.1	WP_075792453.1		NADH-quinone oxidoreductase subunit D			BVG12_RS11185	1254	417	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2017701	2018294	-							BVG12_RS11190	594		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2017701	2018294	-	WP_075792454.1	WP_075792454.1		NADH-quinone oxidoreductase subunit C			BVG12_RS11190	594	197	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2018313	2018789	-							BVG12_RS11195	477		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2018313	2018789	-	WP_036230641.1	WP_036230641.1		NADH-quinone oxidoreductase subunit B			BVG12_RS11195	477	158	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2018793	2019152	-							BVG12_RS11200	360		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2018793	2019152	-	WP_075792455.1	WP_075792455.1		NADH-quinone oxidoreductase subunit A			BVG12_RS11200	360	119	
gene	tRNA	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2019448	2019532	-							BVG12_RS11205	85		
tRNA		GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2019448	2019532	-				tRNA-Leu			BVG12_RS11205	85		anticodon=GAG
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2019742	2020182	-					secG		BVG12_RS11210	441		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2019742	2020182	-	WP_075792456.1	WP_075792456.1		preprotein translocase subunit SecG	secG		BVG12_RS11210	441	146	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2020372	2021118	-					tpiA		BVG12_RS11215	747		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2020372	2021118	-	WP_075792457.1	WP_075792457.1		triose-phosphate isomerase	tpiA		BVG12_RS11215	747	248	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2021221	2022207	-							BVG12_RS11220	987		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2021221	2022207	-	WP_075792458.1	WP_075792458.1		NAD(P)H-quinone oxidoreductase			BVG12_RS11220	987	328	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2022531	2022857	-							BVG12_RS11225	327		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2022531	2022857	-	WP_075792459.1	WP_075792459.1		KGG domain-containing protein			BVG12_RS11225	327	108	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2023028	2023642	-							BVG12_RS11230	615		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2023028	2023642	-	WP_075792460.1	WP_075792460.1		sel1 repeat family protein			BVG12_RS11230	615	204	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2023699	2024460	-							BVG12_RS11235	762		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2023699	2024460	-	WP_075792461.1	WP_075792461.1		DUF2807 domain-containing protein			BVG12_RS11235	762	253	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2024761	2026125	+							BVG12_RS11240	1365		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2024761	2026125	+	WP_075792462.1	WP_075792462.1		insulinase family protein			BVG12_RS11240	1365	454	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2026137	2027555	+							BVG12_RS11245	1419		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2026137	2027555	+	WP_075792463.1	WP_075792463.1		insulinase family protein			BVG12_RS11245	1419	472	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2027601	2027789	-							BVG12_RS11250	189		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2027601	2027789	-	WP_075796307.1	WP_075796307.1		hypothetical protein			BVG12_RS11250	189	62	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2027924	2029816	-							BVG12_RS11255	1893		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2027924	2029816	-	WP_075792464.1	WP_075792464.1		response regulator			BVG12_RS11255	1893	630	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2029827	2031167	-							BVG12_RS11260	1341		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2029827	2031167	-	WP_075792465.1	WP_075792465.1		sensor histidine kinase			BVG12_RS11260	1341	446	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2031164	2032192	-							BVG12_RS11265	1029		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2031164	2032192	-	WP_075792466.1	WP_075792466.1		ATP-binding protein/SpoIIE family protein phosphatase			BVG12_RS11265	1029	342	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2032180	2032647	-							BVG12_RS11270	468		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2032180	2032647	-	WP_083684913.1	WP_083684913.1		anti-sigma regulatory factor			BVG12_RS11270	468	155	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2032647	2033003	-							BVG12_RS11275	357		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2032647	2033003	-	WP_036230674.1	WP_036230674.1		STAS domain-containing protein			BVG12_RS11275	357	118	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2033013	2033885	-							BVG12_RS11280	873		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2033013	2033885	-	WP_075792467.1	WP_075792467.1		STAS domain-containing protein			BVG12_RS11280	873	290	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2034229	2034441	-							BVG12_RS11285	213		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2034229	2034441	-	WP_075792468.1	WP_075792468.1		hypothetical protein			BVG12_RS11285	213	70	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2034675	2036780	-					pnp		BVG12_RS11290	2106		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2034675	2036780	-	WP_075792469.1	WP_075792469.1		polyribonucleotide nucleotidyltransferase	pnp		BVG12_RS11290	2106	701	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037024	2037293	-					rpsO		BVG12_RS11295	270		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037024	2037293	-	WP_036230908.1	WP_036230908.1		30S ribosomal protein S15	rpsO		BVG12_RS11295	270	89	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037485	2037985	+							BVG12_RS11300	501		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037485	2037985	+	WP_075792470.1	WP_075792470.1		hypothetical protein			BVG12_RS11300	501	166	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037991	2038509	+							BVG12_RS11305	519		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2037991	2038509	+	WP_075796309.1	WP_075796309.1		hypothetical protein			BVG12_RS11305	519	172	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2038580	2039284	+							BVG12_RS11310	705		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2038580	2039284	+	WP_075792471.1	WP_075792471.1		hypothetical protein			BVG12_RS11310	705	234	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2039637	2040269	+							BVG12_RS11315	633		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2039637	2040269	+	WP_075792472.1	WP_075792472.1		phasin family protein			BVG12_RS11315	633	210	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2040353	2041213	-					pssA		BVG12_RS11320	861		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2040353	2041213	-	WP_075792473.1	WP_075792473.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		BVG12_RS11320	861	286	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2041298	2042068	-							BVG12_RS11325	771		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2041298	2042068	-	WP_075792474.1	WP_075792474.1		SIMPL domain-containing protein			BVG12_RS11325	771	256	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2042241	2043257	-					ilvC		BVG12_RS11330	1017		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2042241	2043257	-	WP_075792475.1	WP_075792475.1		ketol-acid reductoisomerase	ilvC		BVG12_RS11330	1017	338	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2043404	2043895	-					ilvN		BVG12_RS11335	492		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2043404	2043895	-	WP_056136997.1	WP_056136997.1		acetolactate synthase small subunit	ilvN		BVG12_RS11335	492	163	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2043895	2045619	-							BVG12_RS11340	1725		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2043895	2045619	-	WP_075792476.1	WP_075792476.1		acetolactate synthase 3 catalytic subunit			BVG12_RS11340	1725	574	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2046002	2046625	-							BVG12_RS11345	624		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2046002	2046625	-	WP_075792477.1	WP_075792477.1		glutathione S-transferase			BVG12_RS11345	624	207	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2046793	2047362	+							BVG12_RS11350	570		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2046793	2047362	+	WP_075792478.1	WP_075792478.1		RNA polymerase sigma factor			BVG12_RS11350	570	189	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2047359	2047778	+							BVG12_RS11355	420		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2047359	2047778	+	WP_075792479.1	WP_075792479.1		DUF3619 family protein			BVG12_RS11355	420	139	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2047782	2048552	+							BVG12_RS11360	771		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2047782	2048552	+	WP_075792480.1	WP_075792480.1		DUF3106 domain-containing protein			BVG12_RS11360	771	256	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2048584	2049093	+							BVG12_RS11365	510		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2048584	2049093	+	WP_229503859.1	WP_229503859.1		RDD family protein			BVG12_RS11365	510	169	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2049095	2049595	-							BVG12_RS11370	501		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2049095	2049595	-	WP_075792482.1	WP_075792482.1		thioredoxin family protein			BVG12_RS11370	501	166	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2049606	2050304	-							BVG12_RS11375	699		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2049606	2050304	-	WP_075792483.1	WP_075792483.1		cytochrome c biogenesis CcdA family protein			BVG12_RS11375	699	232	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2050478	2051218	+							BVG12_RS11380	741		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2050478	2051218	+	WP_075792484.1	WP_075792484.1		response regulator transcription factor			BVG12_RS11380	741	246	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2051215	2052525	+							BVG12_RS11385	1311		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2051215	2052525	+	WP_075792485.1	WP_075792485.1		ATP-binding protein			BVG12_RS11385	1311	436	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2052844	2053314	+							BVG12_RS11390	471		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2052844	2053314	+	WP_075792486.1	WP_075792486.1		MarR family transcriptional regulator			BVG12_RS11390	471	156	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2053332	2054285	-							BVG12_RS11395	954		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2053332	2054285	-	WP_156895609.1	WP_156895609.1		hypothetical protein			BVG12_RS11395	954	317	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2054355	2055077	-							BVG12_RS11400	723		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2054355	2055077	-	WP_075792488.1	WP_075792488.1		RNA-binding protein			BVG12_RS11400	723	240	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2055074	2056111	-					ltaE		BVG12_RS11405	1038		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2055074	2056111	-	WP_075792489.1	WP_075792489.1		low-specificity L-threonine aldolase	ltaE		BVG12_RS11405	1038	345	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2056122	2057030	-							BVG12_RS11410	909		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2056122	2057030	-	WP_075792490.1	WP_075792490.1		SAM-dependent methyltransferase			BVG12_RS11410	909	302	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057031	2057225	-					iscX		BVG12_RS11415	195		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057031	2057225	-	WP_075792491.1	WP_075792491.1		Fe-S cluster assembly protein IscX	iscX		BVG12_RS11415	195	64	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057243	2057581	-					fdx		BVG12_RS11420	339		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057243	2057581	-	WP_036230756.1	WP_036230756.1		ISC system 2Fe-2S type ferredoxin	fdx		BVG12_RS11420	339	112	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057743	2059632	-					hscA		BVG12_RS11425	1890		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2057743	2059632	-	WP_075792492.1	WP_075792492.1		Fe-S protein assembly chaperone HscA	hscA		BVG12_RS11425	1890	629	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2059785	2060300	-					hscB		BVG12_RS11430	516		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2059785	2060300	-	WP_075792493.1	WP_075792493.1		Fe-S protein assembly co-chaperone HscB	hscB		BVG12_RS11430	516	171	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2060317	2060640	-					iscA		BVG12_RS11435	324		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2060317	2060640	-	WP_075792494.1	WP_075792494.1		iron-sulfur cluster assembly protein IscA	iscA		BVG12_RS11435	324	107	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2060771	2061169	-					iscU		BVG12_RS11440	399		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2060771	2061169	-	WP_075792495.1	WP_075792495.1		Fe-S cluster assembly scaffold IscU	iscU		BVG12_RS11440	399	132	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2061201	2062457	-							BVG12_RS11445	1257		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2061201	2062457	-	WP_075792496.1	WP_075792496.1		IscS subfamily cysteine desulfurase			BVG12_RS11445	1257	418	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2062457	2062954	-					iscR		BVG12_RS11450	498		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2062457	2062954	-	WP_075792497.1	WP_075792497.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		BVG12_RS11450	498	165	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2063297	2064055	-							BVG12_RS11455	759		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2063297	2064055	-	WP_075792498.1	WP_075792498.1		uracil-DNA glycosylase			BVG12_RS11455	759	252	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2064220	2064678	+							BVG12_RS11460	459		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2064220	2064678	+	WP_075792499.1	WP_075792499.1		CBS domain-containing protein			BVG12_RS11460	459	152	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2064730	2065374	-					maiA		BVG12_RS11465	645		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2064730	2065374	-	WP_075792500.1	WP_075792500.1		maleylacetoacetate isomerase	maiA		BVG12_RS11465	645	214	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2065371	2066396	-							BVG12_RS11470	1026		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2065371	2066396	-	WP_075792501.1	WP_075792501.1		fumarylacetoacetate hydrolase family protein			BVG12_RS11470	1026	341	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2066487	2067539	+							BVG12_RS35055	1053		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2066487	2067539	+	WP_229503860.1	WP_229503860.1		LysR family transcriptional regulator			BVG12_RS35055	1053	350	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2067573	2068145	+							BVG12_RS11485	573		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2067573	2068145	+	WP_075792502.1	WP_075792502.1		gamma-glutamylcyclotransferase			BVG12_RS11485	573	190	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2068229	2068783	+							BVG12_RS11490	555		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2068229	2068783	+	WP_075792503.1	WP_075792503.1		ankyrin repeat domain-containing protein			BVG12_RS11490	555	184	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2068893	2069627	+							BVG12_RS33490	735		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2068893	2069627	+	WP_083684916.1	WP_083684916.1		acyltransferase			BVG12_RS33490	735	244	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2069642	2070088	+							BVG12_RS33495	447		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2069642	2070088	+	WP_156895610.1	WP_156895610.1		hypothetical protein			BVG12_RS33495	447	148	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2070054	2070704	-							BVG12_RS11500	651		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2070054	2070704	-	WP_229503862.1	WP_229503862.1		PadR family transcriptional regulator			BVG12_RS11500	651	216	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2070869	2072197	+							BVG12_RS11505	1329		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2070869	2072197	+	WP_075792504.1	WP_075792504.1		deoxyguanosinetriphosphate triphosphohydrolase			BVG12_RS11505	1329	442	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2072213	2072800	-							BVG12_RS11510	588		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2072213	2072800	-	WP_083684928.1	WP_083684928.1		ATP-binding protein			BVG12_RS11510	588	195	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2072928	2073470	+							BVG12_RS11515	543		
CDS	with_protein	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2072928	2073470	+	WP_075792505.1	WP_075792505.1		GNAT family N-acetyltransferase			BVG12_RS11515	543	180	
gene	protein_coding	GCF_001941825.1	Primary Assembly	chromosome		NZ_CP019038.1	2073467	2074624	-							BVG12_RS11520	1158		
