# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	787236	788150	+	WP_107140223.1	WP_107140223.1		MBL fold metallo-hydrolase			C9I28_RS03460	915	304	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	788218	788766	+							C9I28_RS03465	549		old_locus_tag=C9I28_03465
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	788218	788766	+	WP_107140224.1	WP_107140224.1		glutathione peroxidase			C9I28_RS03465	549	182	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	788772	789335	-							C9I28_RS03470	564		old_locus_tag=C9I28_03470
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	788772	789335	-	WP_107140225.1	WP_107140225.1		NAD(P)H-dependent oxidoreductase			C9I28_RS03470	564	187	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	789420	789890	-							C9I28_RS03475	471		old_locus_tag=C9I28_03475
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	789420	789890	-	WP_107140226.1	WP_107140226.1		GNAT family N-acetyltransferase			C9I28_RS03475	471	156	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	790132	792288	-							C9I28_RS03480	2157		old_locus_tag=C9I28_03480
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	790132	792288	-	WP_107140227.1	WP_107140227.1		S46 family peptidase			C9I28_RS03480	2157	718	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	792500	792769	-							C9I28_RS03485	270		old_locus_tag=C9I28_03485
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	792500	792769	-	WP_107144349.1	WP_107144349.1		GlsB/YeaQ/YmgE family stress response membrane protein			C9I28_RS03485	270	89	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	793041	794174	+							C9I28_RS03490	1134		old_locus_tag=C9I28_03490
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	793041	794174	+	WP_107140228.1	WP_107140228.1		hypothetical protein			C9I28_RS03490	1134	377	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	794241	794990	+							C9I28_RS03495	750		old_locus_tag=C9I28_03495
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	794241	794990	+	WP_107140229.1	WP_107140229.1		SDR family oxidoreductase			C9I28_RS03495	750	249	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	794975	795487	-							C9I28_RS03500	513		old_locus_tag=C9I28_03500
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	794975	795487	-	WP_107140230.1	WP_107140230.1		Clp protease N-terminal domain-containing protein			C9I28_RS03500	513	170	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	795498	795707	-							C9I28_RS03505	210		old_locus_tag=C9I28_03505
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	795498	795707	-	WP_107140231.1	WP_107140231.1		helix-turn-helix domain-containing protein			C9I28_RS03505	210	69	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	795839	796399	-							C9I28_RS03510	561		old_locus_tag=C9I28_03510
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	795839	796399	-	WP_107140232.1	WP_107140232.1		YceI family protein			C9I28_RS03510	561	186	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	796410	796961	-							C9I28_RS03515	552		old_locus_tag=C9I28_03515
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	796410	796961	-	WP_107140233.1	WP_107140233.1		YceI family protein			C9I28_RS03515	552	183	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	796991	797530	-							C9I28_RS03520	540		old_locus_tag=C9I28_03520
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	796991	797530	-	WP_107140234.1	WP_107140234.1		cytochrome b			C9I28_RS03520	540	179	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	797688	799061	-					purB		C9I28_RS03525	1374		old_locus_tag=C9I28_03525
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	797688	799061	-	WP_107140235.1	WP_107140235.1		adenylosuccinate lyase	purB		C9I28_RS03525	1374	457	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	799224	799835	+							C9I28_RS03530	612		old_locus_tag=C9I28_03530
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	799224	799835	+	WP_107140236.1	WP_107140236.1		glutathione S-transferase N-terminal domain-containing protein			C9I28_RS03530	612	203	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	799971	800936	+							C9I28_RS03535	966		old_locus_tag=C9I28_03535
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	799971	800936	+	WP_107140237.1	WP_107140237.1		PfkB family carbohydrate kinase			C9I28_RS03535	966	321	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	800970	801449	-					bfr		C9I28_RS03540	480		old_locus_tag=C9I28_03540
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	800970	801449	-	WP_107140238.1	WP_107140238.1		bacterioferritin	bfr		C9I28_RS03540	480	159	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	801590	802270	+							C9I28_RS03545	681		old_locus_tag=C9I28_03545
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	801590	802270	+	WP_107140239.1	WP_107140239.1		Fe2+-dependent dioxygenase			C9I28_RS03545	681	226	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	802417	802638	-							C9I28_RS03550	222		old_locus_tag=C9I28_03550
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	802417	802638	-	WP_107140240.1	WP_107140240.1		(2Fe-2S)-binding protein			C9I28_RS03550	222	73	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	802854	803123	+							C9I28_RS03555	270		old_locus_tag=C9I28_03555
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	802854	803123	+	WP_107140241.1	WP_107140241.1		FeoA domain-containing protein			C9I28_RS03555	270	89	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	803128	805014	+							C9I28_RS03560	1887		old_locus_tag=C9I28_03560
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	803128	805014	+	WP_107140242.1	WP_107140242.1		ferrous iron transporter B			C9I28_RS03560	1887	628	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805025	805300	+							C9I28_RS03565	276		old_locus_tag=C9I28_03565
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805025	805300	+	WP_107140243.1	WP_107140243.1		hypothetical protein			C9I28_RS03565	276	91	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805436	805816	-							C9I28_RS03570	381		old_locus_tag=C9I28_03570
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805436	805816	-	WP_107140244.1	WP_107140244.1		hypothetical protein			C9I28_RS03570	381	126	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805903	808197	-							C9I28_RS03575	2295		old_locus_tag=C9I28_03575
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	805903	808197	-	WP_107140245.1	WP_107140245.1		catecholate siderophore receptor Fiu			C9I28_RS03575	2295	764	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	808369	809052	+							C9I28_RS03580	684		old_locus_tag=C9I28_03580
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	808369	809052	+	WP_107140246.1	WP_107140246.1		glutathione S-transferase			C9I28_RS03580	684	227	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	809112	809885	+							C9I28_RS03585	774		old_locus_tag=C9I28_03585
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	809112	809885	+	WP_107144350.1	WP_107144350.1		flap endonuclease			C9I28_RS03585	774	257	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	809923	810366	+							C9I28_RS03590	444		old_locus_tag=C9I28_03590
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	809923	810366	+	WP_107140247.1	WP_107140247.1		response regulator			C9I28_RS03590	444	147	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	810346	811461	-					mnmA		C9I28_RS03595	1116		old_locus_tag=C9I28_03595
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	810346	811461	-	WP_107140248.1	WP_107140248.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		C9I28_RS03595	1116	371	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	811479	811958	-							C9I28_RS03600	480		old_locus_tag=C9I28_03600
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	811479	811958	-	WP_107140249.1	WP_107140249.1		NUDIX hydrolase			C9I28_RS03600	480	159	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	812212	813324	+							C9I28_RS03605	1113		old_locus_tag=C9I28_03605
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	812212	813324	+	WP_107140250.1	WP_107140250.1		Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha			C9I28_RS03605	1113	370	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	813339	813644	+							C9I28_RS03610	306		old_locus_tag=C9I28_03610
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	813339	813644	+	WP_107140251.1	WP_107140251.1		proton-translocating transhydrogenase family protein			C9I28_RS03610	306	101	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	813644	815098	+							C9I28_RS03615	1455		old_locus_tag=C9I28_03615
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	813644	815098	+	WP_107140252.1	WP_107140252.1		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta			C9I28_RS03615	1455	484	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	815557	816591	+							C9I28_RS03620	1035		old_locus_tag=C9I28_03620
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	815557	816591	+	WP_107140253.1	WP_107140253.1		LacI family DNA-binding transcriptional regulator			C9I28_RS03620	1035	344	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	816678	817973	+							C9I28_RS03625	1296		old_locus_tag=C9I28_03625
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	816678	817973	+	WP_107140254.1	WP_107140254.1		cellulase family glycosylhydrolase			C9I28_RS03625	1296	431	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	817960	819324	+							C9I28_RS03630	1365		old_locus_tag=C9I28_03630
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	817960	819324	+	WP_107140255.1	WP_107140255.1		beta-glucosidase			C9I28_RS03630	1365	454	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	819420	821894	+							C9I28_RS03635	2475		old_locus_tag=C9I28_03635
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	819420	821894	+	WP_107140256.1	WP_107140256.1		glycoside hydrolase family 3 C-terminal domain-containing protein			C9I28_RS03635	2475	824	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	821907	823196	+							C9I28_RS03640	1290		old_locus_tag=C9I28_03640
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	821907	823196	+	WP_107140257.1	WP_107140257.1		sugar MFS transporter			C9I28_RS03640	1290	429	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	823345	824244	+							C9I28_RS03645	900		old_locus_tag=C9I28_03645
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	823345	824244	+	WP_107140258.1	WP_107140258.1		sugar kinase			C9I28_RS03645	900	299	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	824241	826265	+							C9I28_RS03650	2025		old_locus_tag=C9I28_03650
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	824241	826265	+	WP_107140259.1	WP_107140259.1		phospholipase C, phosphocholine-specific			C9I28_RS03650	2025	674	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	826339	826755	-							C9I28_RS03655	417		old_locus_tag=C9I28_03655
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	826339	826755	-	WP_107140260.1	WP_107140260.1		secondary thiamine-phosphate synthase enzyme YjbQ			C9I28_RS03655	417	138	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	826767	827894	-							C9I28_RS03660	1128		old_locus_tag=C9I28_03660
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	826767	827894	-	WP_107140261.1	WP_107140261.1		FAD-dependent monooxygenase			C9I28_RS03660	1128	375	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	827891	829246	-					pepP		C9I28_RS03665	1356		old_locus_tag=C9I28_03665
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	827891	829246	-	WP_107140262.1	WP_107140262.1		Xaa-Pro aminopeptidase	pepP		C9I28_RS03665	1356	451	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	829243	829947	-							C9I28_RS03670	705		old_locus_tag=C9I28_03670
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	829243	829947	-	WP_107140263.1	WP_107140263.1		nucleotidyltransferase family protein			C9I28_RS03670	705	234	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	829958	831055	-							C9I28_RS03675	1098		old_locus_tag=C9I28_03675
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	829958	831055	-	WP_107140264.1	WP_107140264.1		phosphotransferase			C9I28_RS03675	1098	365	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	831158	833401	+							C9I28_RS03680	2244		old_locus_tag=C9I28_03680
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	831158	833401	+	WP_107140265.1	WP_107140265.1		LPS-assembly protein LptD			C9I28_RS03680	2244	747	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	833505	834908	+							C9I28_RS03685	1404		old_locus_tag=C9I28_03685
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	833505	834908	+	WP_107140266.1	WP_107140266.1		peptidylprolyl isomerase			C9I28_RS03685	1404	467	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	834913	835953	+					pdxA		C9I28_RS03690	1041		old_locus_tag=C9I28_03690
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	834913	835953	+	WP_107140267.1	WP_107140267.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		C9I28_RS03690	1041	346	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	835999	836769	+					rsmA		C9I28_RS03695	771		old_locus_tag=C9I28_03695
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	835999	836769	+	WP_107140268.1	WP_107140268.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		C9I28_RS03695	771	256	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	836989	837582	-							C9I28_RS03700	594		old_locus_tag=C9I28_03700
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	836989	837582	-	WP_146171850.1	WP_146171850.1		hypothetical protein			C9I28_RS03700	594	197	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	837639	838238	-							C9I28_RS03705	600		old_locus_tag=C9I28_03705
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	837639	838238	-	WP_146171851.1	WP_146171851.1		hypothetical protein			C9I28_RS03705	600	199	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	838378	839775	-							C9I28_RS03710	1398		old_locus_tag=C9I28_03710
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	838378	839775	-	WP_219909755.1	WP_219909755.1		metallophosphoesterase			C9I28_RS03710	1398	465	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	839892	840602	+							C9I28_RS03715	711		old_locus_tag=C9I28_03715
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	839892	840602	+	WP_107140271.1	WP_107140271.1		HAD family hydrolase			C9I28_RS03715	711	236	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	840660	841676	+					hrcA		C9I28_RS03720	1017		old_locus_tag=C9I28_03720
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	840660	841676	+	WP_107140272.1	WP_107140272.1		heat-inducible transcriptional repressor HrcA	hrcA		C9I28_RS03720	1017	338	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	841770	842198	-					fur		C9I28_RS03725	429		old_locus_tag=C9I28_03725
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	841770	842198	-	WP_107140273.1	WP_107140273.1		ferric iron uptake transcriptional regulator	fur		C9I28_RS03725	429	142	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	842320	842943	+							C9I28_RS03730	624		old_locus_tag=C9I28_03730
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	842320	842943	+	WP_181259286.1	WP_181259286.1		outer membrane protein assembly factor BamE			C9I28_RS03730	624	207	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	842951	843760	+					dapB		C9I28_RS03735	810		old_locus_tag=C9I28_03735
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	842951	843760	+	WP_107140275.1	WP_107140275.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		C9I28_RS03735	810	269	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	843769	844422	+							C9I28_RS03740	654		old_locus_tag=C9I28_03740
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	843769	844422	+	WP_107140276.1	WP_107140276.1		MotA/TolQ/ExbB proton channel family protein			C9I28_RS03740	654	217	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	844430	844852	+							C9I28_RS03745	423		old_locus_tag=C9I28_03745
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	844430	844852	+	WP_107140277.1	WP_107140277.1		biopolymer transporter ExbD			C9I28_RS03745	423	140	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	844852	845178	+							C9I28_RS03750	327		old_locus_tag=C9I28_03750
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	844852	845178	+	WP_107140278.1	WP_107140278.1		barstar family protein			C9I28_RS03750	327	108	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	845186	846016	+							C9I28_RS03755	831		old_locus_tag=C9I28_03755
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	845186	846016	+	WP_107140279.1	WP_107140279.1		helix-turn-helix transcriptional regulator			C9I28_RS03755	831	276	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	846131	846655	+							C9I28_RS03760	525		old_locus_tag=C9I28_03760
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	846131	846655	+	WP_107144352.1	WP_107144352.1		YbhB/YbcL family Raf kinase inhibitor-like protein			C9I28_RS03760	525	174	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	846694	847014	-							C9I28_RS27955	321		
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	846694	847014	-	WP_181259287.1	WP_181259287.1		hypothetical protein			C9I28_RS27955	321	106	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	847022	847915	-							C9I28_RS03765	894		old_locus_tag=C9I28_03765
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	847022	847915	-	WP_107140280.1	WP_107140280.1		hypothetical protein			C9I28_RS03765	894	297	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	848051	848839	-					map		C9I28_RS03770	789		old_locus_tag=C9I28_03770
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	848051	848839	-	WP_107140281.1	WP_107140281.1		type I methionyl aminopeptidase	map		C9I28_RS03770	789	262	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	848832	849062	-							C9I28_RS03775	231		old_locus_tag=C9I28_03775
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	848832	849062	-	WP_107140282.1	WP_107140282.1		ParD-like family protein			C9I28_RS03775	231	76	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	849133	849498	-							C9I28_RS03780	366		old_locus_tag=C9I28_03780
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	849133	849498	-	WP_107140283.1	WP_107140283.1		VOC family protein			C9I28_RS03780	366	121	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	849568	850308	-							C9I28_RS03785	741		old_locus_tag=C9I28_03785
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	849568	850308	-	WP_107140284.1	WP_107140284.1		helix-turn-helix domain-containing protein			C9I28_RS03785	741	246	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	850375	853017	+					leuS		C9I28_RS03790	2643		old_locus_tag=C9I28_03790
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	850375	853017	+	WP_107140285.1	WP_107140285.1		leucine--tRNA ligase	leuS		C9I28_RS03790	2643	880	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	853020	853625	+					lptE		C9I28_RS03795	606		old_locus_tag=C9I28_03795
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	853020	853625	+	WP_107140286.1	WP_107140286.1		LPS assembly lipoprotein LptE	lptE		C9I28_RS03795	606	201	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	853633	854649	+					holA		C9I28_RS03800	1017		old_locus_tag=C9I28_03800
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	853633	854649	+	WP_107140287.1	WP_107140287.1		DNA polymerase III subunit delta	holA		C9I28_RS03800	1017	338	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	854664	855941	+							C9I28_RS03805	1278		old_locus_tag=C9I28_03805
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	854664	855941	+	WP_107140288.1	WP_107140288.1		glutamate-5-semialdehyde dehydrogenase			C9I28_RS03805	1278	425	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	855953	856381	+							C9I28_RS03810	429		old_locus_tag=C9I28_03810
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	855953	856381	+	WP_107140289.1	WP_107140289.1		CopD family protein			C9I28_RS03810	429	142	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	856392	856997	+							C9I28_RS03815	606		old_locus_tag=C9I28_03815
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	856392	856997	+	WP_107140290.1	WP_107140290.1		2-hydroxychromene-2-carboxylate isomerase			C9I28_RS03815	606	201	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	857128	858318	+							C9I28_RS03820	1191		old_locus_tag=C9I28_03820
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	857128	858318	+	WP_107140291.1	WP_107140291.1		class I SAM-dependent RNA methyltransferase			C9I28_RS03820	1191	396	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	858458	859672	+							C9I28_RS03825	1215		old_locus_tag=C9I28_03825
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	858458	859672	+	WP_107144353.1	WP_107144353.1		multidrug effflux MFS transporter			C9I28_RS03825	1215	404	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	859890	862028	+							C9I28_RS03830	2139		old_locus_tag=C9I28_03830
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	859890	862028	+	WP_229415897.1	WP_229415897.1		HDOD domain-containing protein			C9I28_RS03830	2139	712	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	862043	864265	+							C9I28_RS03835	2223		old_locus_tag=C9I28_03835
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	862043	864265	+	WP_107140292.1	WP_107140292.1		EAL domain-containing protein			C9I28_RS03835	2223	740	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	864262	865815	+							C9I28_RS03840	1554		old_locus_tag=C9I28_03840
